Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-16T14:33:33.460Z","","","Errored, No Charge","auto","No","0","0","0","0","0","-"
"2025-09-16T14:32:46.646Z","","","Included","auto","No","3006","0","164598","2496","170100","0.06"
"2025-09-16T14:27:52.248Z","","","Included","auto","No","10949","0","919938","5324","936211","0.28"
"2025-09-16T14:27:06.561Z","","","Included","auto","No","43449","0","1675465","8657","1727571","0.53"
"2025-09-16T14:25:50.113Z","","","Included","auto","No","2688","0","134824","1729","139241","0.05"
"2025-09-16T14:23:18.842Z","","","Included","auto","No","10417","0","58829","1623","70869","0.04"
"2025-09-16T14:20:49.978Z","","","Included","auto","No","10696","0","815051","4952","830699","0.25"
"2025-09-16T14:19:15.664Z","","","Included","auto","No","3172","0","331484","865","335521","0.09"
"2025-09-16T14:16:25.036Z","","","Included","auto","No","113656","0","1309289","1787","1424732","0.48"
"2025-09-16T14:14:03.819Z","","","Included","auto","No","64050","0","693308","10350","767708","0.32"
"2025-09-16T14:11:47.323Z","","","Included","auto","No","8578","0","934609","4384","947571","0.27"
"2025-09-16T14:10:53.364Z","","","Included","auto","No","22258","0","191487","5400","219145","0.11"
"2025-09-16T14:07:21.036Z","","","Included","auto","No","1402","0","75327","580","77309","0.02"
"2025-09-16T14:05:53.193Z","","","Included","auto","No","4661","0","81759","2326","88746","0.04"
"2025-09-16T14:02:39.422Z","","","Included","auto","No","893","0","35533","254","36680","0.01"
"2025-09-16T14:00:51.721Z","","","Included","auto","No","10393","0","23704","1090","35187","0.03"
"2025-09-16T13:58:28.816Z","","","Included","auto","No","60340","0","1247010","6906","1314256","0.43"
"2025-09-16T13:25:08.091Z","","","Included","auto","No","39478","0","1183561","11490","1234529","0.41"
"2025-09-16T13:22:03.094Z","","","Included","auto","No","1757","0","155216","731","157704","0.05"
"2025-09-16T13:18:15.164Z","","","Included","auto","No","22939","0","392625","5927","421491","0.16"
"2025-09-16T12:43:09.297Z","","","Included","auto","No","9211","0","199209","16012","224432","0.16"
"2025-09-16T12:42:04.614Z","","","Errored, No Charge","auto","No","0","0","0","0","0","-"
"2025-09-16T12:41:00.778Z","","","Included","auto","No","13390","0","481910","549","495849","0.14"
"2025-09-16T12:33:58.861Z","","","Included","auto","No","155279","71764","1326701","19526","1573270","0.73"
"2025-09-16T12:23:05.561Z","","","Included","auto","No","68076","71764","1204516","9367","1353723","0.53"
"2025-09-16T12:17:40.715Z","","","Included","auto","No","13465","0","2766477","8070","2788012","0.76"
"2025-09-16T12:14:48.016Z","","","Included","auto","No","4743","0","258540","3285","266568","0.09"
"2025-09-16T12:12:12.655Z","","","Included","auto","No","5587","0","323625","3028","332240","0.11"
"2025-09-16T12:08:39.970Z","","","Included","auto","No","71743","0","160064","2722","234529","0.15"
"2025-09-16T11:56:43.967Z","","","Included","auto","No","7353","0","419496","2441","429290","0.13"
"2025-09-16T11:55:08.443Z","","","Included","auto","No","1333","0","879602","695","881630","0.23"
"2025-09-16T11:54:58.024Z","","","Included","auto","No","488","0","66523","75","67086","0.02"
"2025-09-16T11:52:09.836Z","","","Included","auto","No","59253","0","1277043","2431","1338727","0.41"
"2025-09-16T11:41:39.753Z","","","Included","auto","No","78499","164","2697308","7282","2783253","0.82"
"2025-09-16T11:38:40.035Z","","","Included","auto","No","10390","0","621373","4684","636447","0.20"
"2025-09-16T11:37:30.683Z","","","Included","auto","No","16362","0","99695","1622","117679","0.06"
"2025-09-16T11:32:58.460Z","","","Included","auto","No","28778","108452","476956","9352","623538","0.35"
"2025-09-16T11:28:52.953Z","","","Included","auto","No","8469","0","1431503","4327","1444299","0.39"
"2025-09-16T11:27:45.197Z","","","Included","auto","No","2693","0","206557","664","209914","0.06"
"2025-09-16T11:23:05.691Z","","","Included","auto","No","10609","0","2737934","3985","2752528","0.72"
"2025-09-16T11:17:52.427Z","","","Included","auto","No","4154","0","267403","981","272538","0.08"
"2025-09-16T11:13:47.974Z","","","Included","auto","No","7355","0","1354294","2809","1364458","0.36"
"2025-09-16T11:11:56.733Z","","","Included","auto","No","2848","0","396548","1021","400417","0.11"
"2025-09-16T11:06:12.664Z","","","Included","auto","No","9957","0","1755768","3494","1769219","0.47"
"2025-09-16T11:03:01.355Z","","","Included","auto","No","4384","0","195702","1095","201181","0.06"
"2025-09-16T10:58:15.194Z","","","Included","auto","No","13673","0","1342984","4196","1360853","0.38"
"2025-09-16T10:55:52.113Z","","","Included","auto","No","42533","0","56683","796","100012","0.07"
"2025-09-16T10:51:19.495Z","","","Included","auto","No","48841","0","473365","3800","526006","0.20"
"2025-09-16T10:27:27.569Z","","","Included","auto","No","9468","0","76798","1788","88054","0.04"
"2025-09-16T10:24:46.622Z","","","Included","auto","No","1187","0","87816","477","89480","0.03"
"2025-09-16T10:21:17.020Z","","","Included","auto","No","4902","0","211506","2427","218835","0.07"
"2025-09-16T10:16:29.922Z","","","Included","auto","No","16448","0","453628","4959","475035","0.16"
"2025-09-16T10:14:29.074Z","","","Included","auto","No","22548","0","312750","693","335991","0.11"
"2025-09-16T10:13:53.179Z","","","Included","auto","No","1405","0","102895","439","104739","0.03"
"2025-09-16T10:11:11.663Z","","","Included","auto","No","17585","0","381191","3247","402023","0.14"
"2025-09-16T10:06:59.187Z","","","Included","auto","No","6377","0","1504196","2616","1513189","0.40"
"2025-09-16T10:03:38.805Z","","","Included","auto","No","45743","0","704520","2162","752425","0.25"
"2025-09-16T09:58:24.238Z","","","Included","auto","No","25650","0","1051847","8131","1085628","0.34"
"2025-09-16T09:56:44.857Z","","","Included","auto","No","6122","0","29849","919","36890","0.02"
"2025-09-16T09:54:37.976Z","","","Included","auto","No","887","0","255484","451","256822","0.07"
"2025-09-16T09:53:30.331Z","","","Included","auto","No","3564","0","371399","1295","376258","0.11"
"2025-09-16T09:51:58.733Z","","","Included","auto","No","846","0","179979","241","181066","0.05"
"2025-09-16T09:51:33.600Z","","","Included","auto","No","1072","0","117851","228","119151","0.03"
"2025-09-16T09:51:10.391Z","","","Included","auto","No","678","0","58290","62","59030","0.02"
"2025-09-16T09:49:20.749Z","","","Included","auto","No","26791","0","582148","2894","611833","0.20"
"2025-09-16T09:47:44.839Z","","","Included","auto","No","1932","0","183972","758","186662","0.05"
"2025-09-16T09:44:16.592Z","","","Included","auto","No","6004","0","218524","1807","226335","0.07"
"2025-09-16T09:41:30.858Z","","","Included","auto","No","17451","195758","128217","4387","345813","0.32"
"2025-09-16T09:37:36.318Z","","","Included","auto","No","11875","0","1080441","2909","1095225","0.30"
"2025-09-16T09:33:39.327Z","","","Included","auto","No","1653","0","197753","484","199890","0.05"
"2025-09-16T09:29:30.169Z","","","Included","auto","No","91258","0","1442552","2990","1536800","0.49"
"2025-09-16T09:24:55.919Z","","","Included","auto","No","7866","0","1123340","2909","1134115","0.31"
"2025-09-16T09:22:06.569Z","","","Included","auto","No","11532","0","541520","2628","555680","0.17"
"2025-09-16T09:16:20.100Z","","","Included","auto","No","64914","0","3122808","7890","3195612","0.91"
"2025-09-16T09:14:56.625Z","","","Included","auto","No","3898","0","17374","833","22105","0.01"
"2025-09-16T09:07:56.619Z","","","Included","auto","No","62917","0","1392092","6005","1461014","0.46"
"2025-09-16T09:00:04.760Z","","","Included","auto","No","33687","0","268355","3255","305297","0.13"
"2025-09-16T08:56:52.743Z","","","Included","auto","No","5494","0","74037","1085","80616","0.03"
"2025-09-16T08:54:39.435Z","","","Included","auto","No","2960","0","40001","535","43496","0.02"
"2025-09-16T08:52:08.709Z","","","Included","auto","No","6276","0","122470","1080","129826","0.04"
"2025-09-16T08:51:44.993Z","","","Included","auto","No","485","0","15008","204","15697","0.01"
"2025-09-16T08:50:41.868Z","","","Included","auto","No","4800","0","158499","1395","164694","0.05"
"2025-09-16T08:49:23.419Z","","","Included","auto","No","5028","0","67862","998","73888","0.03"
"2025-09-16T08:48:46.687Z","","","Included","auto","No","5085","0","73300","773","79158","0.03"
"2025-09-16T08:46:21.651Z","","","Included","auto","No","4099","0","39917","476","44492","0.02"
"2025-09-16T08:43:33.390Z","","","Included","auto","No","15301","0","154795","3703","173799","0.08"
"2025-09-16T08:34:05.594Z","","","Included","auto","No","23902","0","896994","8555","929451","0.31"
"2025-09-16T08:30:52.527Z","","","Included","auto","No","768","0","35946","152","36866","0.01"
"2025-09-16T08:27:38.839Z","","","Included","auto","No","1488","0","54754","477","56719","0.02"
"2025-09-16T08:19:07.737Z","","","Included","auto","No","16133","0","314422","1705","332260","0.11"
"2025-09-16T08:16:50.608Z","","","Included","auto","No","492","0","29231","90","29813","0.01"
"2025-09-16T08:16:23.346Z","","","Included","auto","No","718","0","57023","188","57929","0.02"
"2025-09-16T08:15:22.730Z","","","Included","auto","No","20998","0","35395","208","56601","0.04"
"2025-09-16T08:12:47.839Z","","","Included","auto","No","10464","0","222785","2245","235494","0.08"
"2025-09-16T08:11:58.778Z","","","Included","auto","No","1530","0","58123","497","60150","0.02"
"2025-09-16T08:09:46.497Z","","","Included","auto","No","6365","0","190349","2836","199550","0.07"
"2025-09-16T08:09:32.131Z","","","Included","auto","No","624","0","127068","317","128009","0.03"
"2025-09-16T08:09:10.732Z","","","Included","auto","No","35007","0","48220","778","84005","0.06"
"2025-09-16T08:08:04.444Z","","","Included","auto","No","1747","0","314972","484","317203","0.08"
"2025-09-16T08:06:32.040Z","","","Included","auto","No","3127","0","669974","1023","674124","0.18"
"2025-09-16T08:05:13.443Z","","","Included","auto","No","7221","0","401744","524","409489","0.11"
"2025-09-16T08:01:03.769Z","","","Included","auto","No","9081","0","582635","987","592703","0.16"
"2025-09-16T07:59:57.739Z","","","Included","auto","No","309","0","42421","354","43084","0.01"
"2025-09-16T07:58:40.661Z","","","Included","auto","No","8323","0","277449","696","286468","0.08"
"2025-09-16T07:57:06.570Z","","","Included","auto","No","6077","0","347603","1218","354898","0.10"
"2025-09-16T07:55:58.235Z","","","Included","auto","No","4392","0","302399","1480","308271","0.09"
"2025-09-16T07:54:32.900Z","","","Included","auto","No","818","0","113072","674","114564","0.03"
"2025-09-16T07:54:18.557Z","","","Included","auto","No","554","0","82904","157","83615","0.02"
"2025-09-16T07:53:23.545Z","","","Included","auto","No","3014","0","387192","1008","391214","0.11"
"2025-09-16T07:49:21.743Z","","","Included","auto","No","965","0","23405","504","24874","0.01"
"2025-09-16T07:48:08.680Z","","","Included","auto","No","236","0","23170","721","24127","0.01"
"2025-09-16T07:46:56.028Z","","","Included","auto","No","1356","0","86053","667","88076","0.03"
"2025-09-16T07:46:05.844Z","","","Included","auto","No","1147","0","60310","493","61950","0.02"
"2025-09-16T07:44:30.611Z","","","Included","auto","No","4986","0","183703","1416","190105","0.06"
"2025-09-16T07:43:37.123Z","","","Included","auto","No","1637","0","52376","310","54323","0.02"
"2025-09-16T07:42:24.557Z","","","Included","auto","No","5331","0","119822","1246","126399","0.04"
"2025-09-16T07:36:57.465Z","","","Included","auto","No","310","0","14929","207","15446","0.01"
"2025-09-16T07:27:31.810Z","","","Included","auto","No","37957","0","1424700","12355","1475012","0.48"
"2025-09-16T07:25:43.867Z","","","Included","auto","No","5165","0","135581","1450","142196","0.05"
"2025-09-16T07:25:08.668Z","","","Included","auto","No","890","0","22931","306","24127","0.01"
"2025-09-16T07:23:34.456Z","","","Included","auto","No","3348","0","15790","1103","20241","0.01"
"2025-09-16T07:20:39.613Z","","","Included","auto","No","2814","0","7110","294","10218","0.01"
"2025-09-16T07:12:56.501Z","","","Included","auto","No","6461","0","534574","3108","544143","0.16"
"2025-09-16T07:12:37.156Z","","","Included","auto","No","1903","0","121748","301","123952","0.03"
"2025-09-16T07:05:11.643Z","","","Included","auto","No","10952","0","529011","7465","547428","0.19"
"2025-09-16T07:02:24.880Z","","","Included","auto","No","11966","0","341539","3689","357194","0.12"
"2025-09-16T06:58:58.922Z","","","Included","auto","No","27273","0","425896","2167","455336","0.15"
"2025-09-16T06:56:52.043Z","","","Included","auto","No","15419","0","43780","1695","60894","0.04"
"2025-09-16T06:55:13.701Z","","","Included","auto","No","2940","0","122666","992","126598","0.04"
"2025-09-16T06:47:09.556Z","","","Included","auto","No","8123","0","306365","2473","316961","0.10"
"2025-09-16T06:42:54.154Z","","","Included","auto","No","2695","0","73415","922","77032","0.03"
"2025-09-16T06:38:16.678Z","","","Included","auto","No","16169","0","243652","1841","261662","0.09"
"2025-09-16T06:35:03.095Z","","","Included","auto","No","616","0","85891","100","86607","0.02"
"2025-09-16T06:34:22.519Z","","","Included","auto","No","2547","0","337090","965","340602","0.09"
"2025-09-16T06:33:31.833Z","","","Included","auto","No","1427","0","247746","366","249539","0.07"
"2025-09-16T06:32:08.798Z","","","Included","auto","No","2801","0","240114","1262","244177","0.07"
"2025-09-16T06:30:52.780Z","","","Included","auto","No","3902","0","383811","1451","389164","0.11"
"2025-09-16T06:30:09.540Z","","","Included","auto","No","64335","0","83356","1026","148717","0.11"
"2025-09-16T06:27:18.536Z","","","Included","auto","No","4633","92545","411689","3402","512269","0.24"
"2025-09-16T06:25:26.411Z","","","Included","auto","No","40331","67510","549669","4907","662417","0.30"
"2025-09-16T06:23:35.497Z","","","Included","auto","No","64455","0","1653337","1978","1719770","0.51"
"2025-09-16T06:20:35.514Z","","","Included","auto","No","556","0","125878","221","126655","0.03"
"2025-09-16T06:19:51.176Z","","","Included","auto","No","3277","0","242328","561","246166","0.07"
"2025-09-16T06:18:38.902Z","","","Included","auto","No","52365","0","64459","478","117302","0.08"
"2025-09-16T06:13:42.584Z","","","Included","auto","No","1591","0","280753","297","282641","0.07"
"2025-09-16T06:13:24.079Z","","","Included","auto","No","930","0","164872","341","166143","0.04"
"2025-09-16T06:05:24.377Z","","","Included","auto","No","47495","0","60605","848","108948","0.08"
"2025-09-16T05:47:52.774Z","","","Included","auto","No","6936","0","687760","2190","696886","0.19"
"2025-09-16T05:45:51.058Z","","","Included","auto","No","5145","0","344346","1587","351078","0.10"
"2025-09-16T05:44:19.249Z","","","Included","auto","No","31871","0","239237","992","272100","0.11"
"2025-09-16T05:43:23.347Z","","","Included","auto","No","1155","0","23071","506","24732","0.01"
"2025-09-16T05:41:16.248Z","","","Included","auto","No","2890","0","32046","968","35904","0.02"
"2025-09-16T05:33:06.547Z","","","Included","auto","No","54597","0","2261300","12038","2327935","0.71"
"2025-09-16T05:29:12.313Z","","","Included","auto","No","1064","0","53249","261","54574","0.02"
"2025-09-16T05:28:26.768Z","","","Included","auto","No","1601","0","31890","801","34292","0.01"
"2025-09-16T05:27:32.229Z","","","Included","auto","No","2172","0","56164","980","59316","0.02"
"2025-09-16T05:26:56.394Z","","","Included","auto","No","1838","0","23787","868","26493","0.01"
"2025-09-16T05:25:56.768Z","","","Included","auto","No","3798","0","28174","880","32852","0.02"
"2025-09-16T05:24:46.400Z","","","Included","auto","No","264","0","15839","102","16205","0.005"
"2025-09-16T05:19:06.031Z","","","Included","auto","No","981","0","237484","478","238943","0.06"
"2025-09-16T05:18:47.316Z","","","Included","auto","No","1514","0","291279","521","293314","0.08"
"2025-09-16T05:17:30.820Z","","","Included","auto","No","49456","0","832861","1909","884226","0.28"
"2025-09-16T05:16:27.950Z","","","Included","auto","No","7426","0","53127","1906","62459","0.03"
"2025-09-16T05:15:35.037Z","","","Included","auto","No","657","0","118378","339","119374","0.03"
"2025-09-16T05:15:17.568Z","","","Included","auto","No","32114","0","45678","515","78307","0.05"
"2025-09-16T04:38:02.316Z","","","Included","auto","No","1065","0","31638","459","33162","0.01"
"2025-09-16T04:28:49.240Z","","","Included","auto","No","9504","0","182823","2016","194343","0.07"
"2025-09-16T04:27:16.047Z","","","Included","auto","No","10712","0","58656","1379","70747","0.04"
"2025-09-16T04:21:39.399Z","","","Included","auto","No","3551","0","131319","1135","136005","0.04"
"2025-09-16T04:19:41.200Z","","","Included","auto","No","12742","0","159521","3858","176121","0.08"
"2025-09-16T04:17:18.245Z","","","Included","auto","No","22857","0","154121","1536","178514","0.08"
"2025-09-16T04:14:55.014Z","","","Included","auto","No","3512","0","32109","218","35839","0.01"
"2025-09-16T04:14:20.660Z","","","Included","auto","No","1409","0","31335","455","33199","0.01"
"2025-09-16T03:47:12.819Z","","","Included","auto","No","2596","0","164443","216","167255","0.05"
"2025-09-16T03:47:05.705Z","","","Included","auto","No","0","0","0","0","0","0.00"
"2025-09-16T03:46:36.422Z","","","Included","auto","No","1513","0","326820","347","328680","0.09"
"2025-09-16T03:46:30.278Z","","","Included","auto","No","280","0","80815","59","81154","0.02"
"2025-09-16T03:46:06.294Z","","","Included","auto","No","1163","0","159916","262","161341","0.04"
"2025-09-16T03:45:39.656Z","","","Included","auto","No","1818","0","157248","134","159200","0.04"
"2025-09-16T03:45:09.895Z","","","Included","auto","No","0","0","0","0","0","0.00"
"2025-09-16T03:44:58.518Z","","","Included","auto","No","5385","0","230855","198","236438","0.07"
"2025-09-16T03:44:12.796Z","","","Included","auto","No","5713","0","557269","2223","565205","0.16"
"2025-09-16T03:43:46.995Z","","","Included","auto","No","3131","0","199372","310","202813","0.06"
"2025-09-16T03:40:09.494Z","","","Included","auto","No","58425","0","819703","4557","882685","0.31"
"2025-09-16T03:38:43.257Z","","","Included","auto","No","49263","0","641277","877","691417","0.23"
"2025-09-16T03:29:27.654Z","","","Included","auto","No","22785","0","153898","1471","178154","0.08"
"2025-09-16T03:25:18.958Z","","","Included","auto","No","47310","0","680394","2710","730414","0.25"
"2025-09-16T03:08:59.148Z","","","Included","auto","No","8784","0","559293","3594","571671","0.17"
"2025-09-16T03:04:56.864Z","","","Included","auto","No","7207","0","575247","3056","585510","0.17"
"2025-09-16T03:03:45.937Z","","","Included","auto","No","3535","0","169772","1032","174339","0.05"
"2025-09-16T03:00:33.893Z","","","Included","auto","No","33109","0","96116","873","130098","0.07"
"2025-09-16T02:58:42.021Z","","","Included","auto","No","857","0","86833","335","88025","0.02"
"2025-09-16T02:56:39.107Z","","","Included","auto","No","35703","0","257826","1165","294694","0.12"
"2025-09-16T02:55:15.984Z","","","Included","auto","No","618","0","7106","469","8193","0.01"
"2025-09-16T02:48:49.831Z","","","Included","auto","No","8586","0","327851","2439","338876","0.11"
"2025-09-16T02:47:07.453Z","","","Included","auto","No","1627","0","91784","588","93999","0.03"
"2025-09-16T02:45:05.619Z","","","Included","auto","No","4340","0","139907","1761","146008","0.05"
"2025-09-16T02:42:38.682Z","","","Included","auto","No","3113","0","119238","1453","123804","0.04"
"2025-09-16T02:40:47.210Z","","","Included","auto","No","13668","0","293991","4591","312250","0.12"
"2025-09-16T02:39:30.109Z","","","Included","auto","No","1599","0","7110","341","9050","0.01"
"2025-09-16T02:22:52.384Z","","","Included","auto","No","12343","0","94169","4266","110778","0.06"
"2025-09-16T02:20:47.748Z","","","Included","auto","No","154","0","14690","164","15008","0.005"
"2025-09-16T02:11:42.729Z","","","Included","auto","No","46705","0","360804","4226","411735","0.17"
"2025-09-16T02:03:54.606Z","","","Included","auto","No","4665","0","507017","1918","513600","0.14"
"2025-09-16T02:01:56.697Z","","","Included","auto","No","929","0","134519","578","136026","0.04"
"2025-09-16T02:00:02.975Z","","","Included","auto","No","1307","0","60511","1004","62822","0.02"
"2025-09-16T01:58:13.229Z","","","Included","auto","No","910","0","58387","347","59644","0.02"
"2025-09-16T01:57:25.800Z","","","Included","auto","No","2097","0","82986","1057","86140","0.03"
"2025-09-16T01:54:08.840Z","","","Included","auto","No","6042","0","170957","1698","178697","0.06"
"2025-09-16T01:50:56.052Z","","","Included","auto","No","14339","93721","28016","10635","146711","0.21"
"2025-09-16T01:47:17.642Z","","","Included","auto","No","3656","0","550485","550","554691","0.15"
"2025-09-16T01:46:10.989Z","","","Included","auto","No","3408","0","319331","1493","324232","0.09"
"2025-09-16T01:42:19.942Z","","","Included","auto","No","10815","0","794212","6278","811305","0.25"
"2025-09-16T01:40:33.817Z","","","Included","auto","No","4739","0","461293","1957","467989","0.13"
"2025-09-16T01:38:25.199Z","","","Included","auto","No","8116","0","604283","2195","614594","0.17"
"2025-09-16T01:37:07.418Z","","","Included","auto","No","5205","0","389061","1739","396005","0.11"
"2025-09-16T01:33:12.802Z","","","Included","auto","No","79311","141039","484606","15606","720562","0.49"
"2025-09-16T01:29:39.476Z","","","Included","auto","No","19026","0","561036","8301","588363","0.21"
"2025-09-16T01:26:33.248Z","","","Included","auto","No","13706","0","634339","5810","653855","0.21"
"2025-09-16T01:25:14.087Z","","","Included","auto","No","7097","0","416787","1082","424966","0.12"
"2025-09-16T01:21:32.975Z","","","Included","auto","No","10219","0","828802","3073","842094","0.24"
"2025-09-16T01:17:36.118Z","","","Included","auto","No","7225","0","435934","2147","445306","0.13"
"2025-09-16T01:12:27.792Z","","","Included","auto","No","4490","0","346133","2005","352628","0.10"
"2025-09-16T01:10:07.774Z","","","Included","auto","No","5130","0","312569","1992","319691","0.10"
"2025-09-16T01:04:23.207Z","","","Included","auto","No","34773","0","206529","1067","242369","0.10"
"2025-09-16T00:58:21.209Z","","","Included","auto","No","9353","0","382716","2847","394916","0.12"
"2025-09-16T00:55:21.872Z","","","Included","auto","No","23888","0","378062","2199","404149","0.14"
"2025-09-16T00:52:47.629Z","","","Included","auto","No","7419","0","518347","2087","527853","0.15"
"2025-09-16T00:51:58.228Z","","","Included","auto","No","32007","0","54150","898","87055","0.06"
"2025-09-16T00:50:35.184Z","","","Included","auto","No","4060","0","27491","441","31992","0.01"
"2025-09-15T23:29:45.515Z","","","Included","auto","No","7531","0","110415","1067","119013","0.04"
"2025-09-15T23:25:14.658Z","","","Included","auto","No","3235","0","201164","1075","205474","0.06"
"2025-09-15T23:23:52.075Z","","","Included","auto","No","9397","0","182003","2474","193874","0.07"
"2025-09-15T23:21:20.496Z","","","Included","auto","No","2506","0","125059","1079","128644","0.04"
"2025-09-15T23:20:07.120Z","","","Included","auto","No","1491","0","71864","557","73912","0.02"
"2025-09-15T23:18:41.714Z","","","Included","auto","No","3969","0","60919","486","65374","0.02"
"2025-09-15T22:59:03.956Z","","","Included","auto","No","8791","0","92341","1315","102447","0.04"
"2025-09-15T22:55:19.437Z","","","Included","auto","No","40489","0","192109","2344","234942","0.11"
"2025-09-15T21:41:13.926Z","","","Included","auto","No","756","0","43890","307","44953","0.01"
"2025-09-15T21:39:33.412Z","","","Included","auto","No","13503","0","202928","2466","218897","0.08"
"2025-09-15T21:37:45.096Z","","","Included","auto","No","7293","0","215507","2954","225754","0.08"
"2025-09-15T21:37:26.022Z","","","Included","auto","No","14432","0","7401","83","21916","0.02"
"2025-09-15T21:35:27.808Z","","","Included","auto","No","4365","0","352278","2628","359271","0.11"
"2025-09-15T21:34:00.265Z","","","Included","auto","No","2856","0","199648","1485","203989","0.06"
"2025-09-15T21:33:06.687Z","","","Included","auto","No","948","0","130362","298","131608","0.04"
"2025-09-15T21:32:48.330Z","","","Included","auto","No","856","0","64101","281","65238","0.02"
"2025-09-15T21:31:45.648Z","","","Included","auto","No","6078","0","242208","599","248885","0.07"
"2025-09-15T21:31:02.417Z","","","Included","auto","No","3632","0","117548","136","121316","0.03"
"2025-09-15T21:28:58.241Z","","","Included","auto","No","16386","0","826299","6137","848822","0.26"
"2025-09-15T21:26:58.034Z","","","Included","auto","No","10163","0","177053","4351","191567","0.08"
"2025-09-15T21:25:50.794Z","","","Included","auto","No","5560","0","138294","1019","144873","0.05"
"2025-09-15T21:19:02.235Z","","","Included","auto","No","2892","0","69213","1362","73467","0.03"
"2025-09-15T21:15:19.945Z","","","Included","auto","No","3326","0","122715","1164","127205","0.04"
"2025-09-15T21:13:27.319Z","","","Included","auto","No","3067","0","103490","1065","107622","0.04"
"2025-09-15T21:12:40.339Z","","","Included","auto","No","3680","0","82924","1489","88093","0.03"
"2025-09-15T21:11:10.723Z","","","Included","auto","No","4909","0","40382","869","46160","0.02"
"2025-09-15T21:10:18.628Z","","","Included","auto","No","2624","0","51672","994","55290","0.02"
"2025-09-15T21:08:45.377Z","","","Included","auto","No","8608","0","126291","879","135778","0.05"
"2025-09-15T21:07:19.849Z","","","Included","auto","No","5300","0","409592","814","415706","0.11"
"2025-09-15T21:04:52.727Z","","","Included","auto","No","802","0","46021","212","47035","0.01"
"2025-09-15T21:02:31.827Z","","","Included","auto","No","1389","0","90027","830","92246","0.03"
"2025-09-15T21:01:18.946Z","","","Included","auto","No","3106","0","433019","1284","437409","0.12"
"2025-09-15T20:59:17.512Z","","","Included","auto","No","7593","0","219559","2847","229999","0.08"
"2025-09-15T20:55:59.819Z","","","Included","auto","No","2409","0","63586","1622","67617","0.03"
"2025-09-15T20:54:30.003Z","","","Included","auto","No","3359","0","67261","950","71570","0.03"
"2025-09-15T20:52:20.933Z","","","Included","auto","No","2243","0","202851","998","206092","0.06"
"2025-09-15T20:51:03.029Z","","","Included","auto","No","3811","0","150108","1064","154983","0.05"
"2025-09-15T20:48:59.520Z","","","Included","auto","No","11548","0","401373","2186","415107","0.13"
"2025-09-15T20:47:31.924Z","","","Included","auto","No","1174","0","88240","403","89817","0.03"
"2025-09-15T20:47:05.762Z","","","Included","auto","No","1991","0","111532","541","114064","0.03"
"2025-09-15T20:46:45.612Z","","","Included","auto","No","1436","0","51483","963","53882","0.02"
"2025-09-15T20:46:10.928Z","","","Included","auto","No","1559","0","48408","683","50650","0.02"
"2025-09-15T20:44:53.536Z","","","Included","auto","No","5742","0","251261","2112","259115","0.08"
"2025-09-15T20:42:56.415Z","","","Included","auto","No","803","0","35386","311","36500","0.01"
"2025-09-15T20:42:47.124Z","","","Included","auto","No","368","0","10397","679","11444","0.01"
"2025-09-15T20:42:24.087Z","","","Included","auto","No","3001","0","46035","724","49760","0.02"
"2025-09-15T20:39:43.444Z","","","Included","auto","No","3071","0","86428","1172","90671","0.03"
"2025-09-15T20:38:59.030Z","","","Included","auto","No","1526","0","24174","476","26176","0.01"
"2025-09-15T20:37:25.625Z","","","Included","auto","No","4295","0","91563","1714","97572","0.04"
"2025-09-15T20:35:42.777Z","","","Included","auto","No","29419","0","187730","2134","219283","0.10"
"2025-09-15T20:34:46.687Z","","","Included","auto","No","3314","0","64857","2573","70744","0.04"
"2025-09-15T20:34:20.287Z","","","Included","auto","No","4247","0","228247","3665","236159","0.08"
"2025-09-15T20:32:58.757Z","","","Included","auto","No","35538","0","89546","2290","127374","0.08"
"2025-09-15T20:31:39.426Z","","","Included","auto","No","7666","0","201996","3899","213561","0.08"
"2025-09-15T20:29:39.188Z","","","Included","auto","No","17116","0","38402","197","55715","0.03"
"2025-09-15T20:29:17.185Z","","","Included","auto","No","463","0","37473","212","38148","0.01"
"2025-09-15T20:22:27.313Z","","","Included","auto","No","11209","0","62486","440","74135","0.03"
"2025-09-15T20:19:51.771Z","","","Included","auto","No","3769","0","158088","2072","163929","0.06"
"2025-09-15T20:18:03.738Z","","","Included","auto","No","6757","0","343558","3446","353761","0.12"
"2025-09-15T20:16:09.694Z","","","Included","auto","No","2793","0","85789","1925","90507","0.04"
"2025-09-15T20:14:21.426Z","","","Included","auto","No","4371","0","123273","1957","129601","0.05"
"2025-09-15T20:10:53.029Z","","","Included","auto","No","8532","0","273058","2672","284262","0.09"
"2025-09-15T17:46:20.664Z","","","Included","auto","No","30834","0","140480","4507","175821","0.10"
"2025-09-15T10:40:22.766Z","","","Included","auto","No","21084","0","104338","3834","129256","0.06"
"2025-09-15T10:34:49.725Z","","","Included","auto","No","2883","0","24765","1983","29631","0.02"
"2025-09-15T10:30:30.617Z","","","Included","auto","No","1698","0","21368","801","23867","0.01"
"2025-09-15T10:28:55.018Z","","","Included","auto","No","6840","0","3324","200","10364","0.01"
"2025-09-15T10:27:12.077Z","","","Included","auto","No","4340","0","92956","553","97849","0.03"
